date,sentiment
2011-02-13,-0.219564
2011-02-14,-0.125848
2011-02-15,-0.35660800000000004
2011-02-16,-0.33388399999999996
2011-02-17,-0.31732
2011-02-18,-0.325444
2011-02-19,-0.126456
2011-02-20,-0.343564
2011-02-21,-0.28301200000000004
2011-02-22,-0.037276
2011-02-23,-0.165516
2011-02-24,-0.202848
2011-02-25,-0.25224799999999997
2011-02-26,-0.223368
2011-02-27,-0.205112
2011-02-28,-0.1683
2011-03-01,-0.104124
2011-03-02,-0.26374
2011-03-03,-0.254624
2011-03-04,-0.289592
2011-03-05,-0.192456
2011-03-06,-0.17611999999999997
2011-03-07,-0.057088
2011-03-08,-0.238012
2011-03-09,-0.289772
2011-03-10,-0.258316
2011-03-11,0.051928
2011-03-12,-0.18867599999999998
2011-03-13,0.05239599999999999
2011-03-14,-0.11291599999999999
2011-03-15,-0.20008800000000002
2011-03-16,-0.18189999999999998
2011-03-17,-0.09622399999999999
2011-03-18,-0.063832
2011-03-19,-0.31348
2011-03-20,-0.341312
2011-03-21,-0.257876
2011-03-22,-0.020616000000000002
2011-03-23,-0.284028
2011-03-24,-0.299616
2011-03-25,-0.160504
2011-03-26,-0.375416
2011-03-27,-0.16635999999999998
2011-03-28,-0.46026000000000006
2011-03-29,-0.188524
2011-03-30,-0.117796
2011-03-31,-0.18559599999999998
2011-04-01,-0.180596
2011-04-02,-0.404688
2011-04-03,-0.25176000000000004
2011-04-04,-0.287624
2011-04-05,-0.352356
2011-04-06,-0.14396
2011-04-07,-0.30720400000000003
2011-04-08,-0.23231200000000002
2011-04-09,-0.309792
2011-04-10,-0.317372
2011-04-11,-0.135476
2011-04-12,-0.32724
2011-04-13,-0.226844
2011-04-14,-0.22313200000000002
2011-04-15,-0.296988
2011-04-16,-0.18191600000000002
2011-04-17,-0.28284
2011-04-18,-0.18445599999999998
2011-04-19,-0.20505600000000002
2011-04-20,-0.251312
2011-04-21,-0.19736521739130436
2011-04-22,-0.391188
2011-04-23,-0.19109600000000002
2011-04-24,-0.286824
2011-04-25,-0.21204800000000001
2011-04-26,-0.281652
2011-04-27,-0.185304
2011-04-28,-0.030688000000000003
2011-04-29,-0.267512
2011-04-30,-0.423108
2011-05-01,-0.01120000000000001
2011-05-02,-0.30354
2011-05-03,-0.22246000000000002
2011-05-04,-0.322932
2011-05-05,-0.28032
2011-05-06,-0.236752
2011-05-07,-0.20198800000000003
2011-05-08,-0.18086399999999997
2011-05-09,-0.14386000000000002
2011-05-10,-0.44855599999999995
2011-05-11,-0.12182399999999999
2011-05-12,-0.37926000000000004
2011-05-13,-0.291648
2011-05-14,-0.164576
2011-05-15,-0.37111199999999994
2011-05-16,-0.262956
2011-05-17,-0.2707
2011-05-18,-0.166616
2011-05-19,-0.027844
2011-05-20,-0.16809200000000002
2011-05-21,-0.186112
2011-05-22,-0.22178
2011-05-23,-0.291076
2011-05-24,-0.34827199999999997
2011-05-25,-0.24957200000000002
2011-05-26,-0.150392
2011-05-27,-0.20999600000000002
2011-05-28,-0.183164
2011-05-29,-0.235424
2011-05-30,-0.271436
2011-05-31,-0.307776
2011-06-01,-0.394104
2011-06-02,-0.35614000000000007
2011-06-03,-0.393916
2011-06-04,-0.22971599999999998
2011-06-05,-0.069656
2011-06-06,-0.254932
2011-06-07,-0.27022
2011-06-08,-0.129584
2011-06-09,-0.10316
2011-06-10,-0.11726800000000001
2011-06-11,-0.36574400000000007
2011-06-12,-0.128656
2011-06-13,-0.14949199999999999
2011-06-14,-0.295072
2011-06-15,-0.25516
2011-06-16,-0.11407199999999999
2011-06-17,-0.36763599999999996
2011-06-18,-0.14871600000000001
2011-06-19,-0.28950400000000004
2011-06-20,-0.330056
2011-06-21,-0.16535600000000003
2011-06-22,-0.217304
2011-06-23,-0.22162400000000002
2011-06-24,-0.18809599999999999
2011-06-25,-0.05316
2011-06-26,-0.264636
2011-06-27,-0.063552
2011-06-28,-0.185836
2011-06-29,-0.21194000000000002
2011-06-30,-0.28944
2011-07-01,-0.10942399999999998
2011-07-02,-0.185364
2011-07-03,-0.098284
2011-07-04,-0.091592
2011-07-05,-0.326472
2011-07-06,-0.14374
2011-07-07,-0.20535599999999998
2011-07-08,-0.299408
2011-07-09,-0.21762
2011-07-10,-0.1705
2011-07-11,-0.236792
2011-07-12,-0.303636
2011-07-13,-0.16818000000000002
2011-07-14,-0.108808
2011-07-15,-0.246684
2011-07-16,-0.246292
2011-07-17,-0.488208
2011-07-18,-0.21006799999999998
2011-07-19,-0.200908
2011-07-20,-0.15415199999999998
2011-07-21,-0.31546
2011-07-22,-0.25392
2011-07-23,-0.388364
2011-07-24,-0.219224
2011-07-25,-0.292728
2011-07-26,-0.276412
2011-07-27,-0.267168
2011-07-28,-0.30953200000000003
2011-07-29,-0.10154
2011-07-30,-0.312744
2011-07-31,-0.283548
2011-08-01,-0.455612
2011-08-02,-0.218672
2011-08-03,-0.17096400000000003
2011-08-04,-0.27628800000000003
2011-08-05,-0.26411999999999997
2011-08-06,-0.15869600000000003
2011-08-07,-0.46840400000000004
2011-08-08,-0.21943200000000002
2011-08-09,-0.46592
2011-08-10,-0.388964
2011-08-11,-0.304736
2011-08-12,-0.23152799999999998
2011-08-13,-0.29831199999999997
2011-08-14,-0.164572
2011-08-15,-0.142016
2011-08-16,-0.348232
2011-08-17,-0.288992
2011-08-18,-0.11155200000000001
2011-08-19,-0.297856
2011-08-20,-0.15784
2011-08-21,-0.278616
2011-08-22,-0.171636
2011-08-23,-0.08372
2011-08-24,-0.18016
2011-08-25,-0.186448
2011-08-26,-0.408336
2011-08-27,-0.17275600000000002
2011-08-28,-0.36336399999999996
2011-08-29,-0.242572
2011-08-30,-0.264336
2011-08-31,-0.336272
2011-09-01,-0.06776399999999999
2011-09-02,-0.164452
2011-09-03,-0.25894
2011-09-04,-0.11047599999999999
2011-09-05,-0.26584
2011-09-06,-0.18843600000000002
2011-09-07,-0.206736
2011-09-08,-0.322396
2011-09-09,-0.34037999999999996
2011-09-10,-0.229432
2011-09-11,-0.34826799999999997
2011-09-12,-0.258492
2011-09-13,-0.226776
2011-09-14,-0.326584
2011-09-15,-0.159284
2011-09-16,-0.13564400000000001
2011-09-17,-0.36207999999999996
2011-09-18,-0.21456
2011-09-19,-0.083016
2011-09-20,-0.025199999999999997
2011-09-21,-0.419352
2011-09-22,-0.224988
2011-09-23,-0.21882000000000001
2011-09-24,-0.10942
2011-09-25,-0.151328
2011-09-26,-0.132284
2011-09-27,-0.304856
2011-09-28,-0.23944400000000002
2011-09-29,-0.008520000000000002
2011-09-30,-0.159476
2011-10-01,-0.24264
2011-10-02,-0.29327200000000003
2011-10-03,-0.184368
2011-10-04,-0.230076
2011-10-05,-0.13206400000000001
2011-10-06,-0.258416
2011-10-07,-0.272684
2011-10-08,-0.24644
2011-10-09,-0.294572
2011-10-10,-0.458304
2011-10-11,-0.133716
2011-10-12,-0.252972
2011-10-13,-0.331496
2011-10-14,-0.293732
2011-10-15,-0.214676
2011-10-16,-0.347548
2011-10-17,-0.298812
2011-10-18,-0.29484
2011-10-19,-0.159516
2011-10-20,-0.021172000000000003
2011-10-21,-0.16353600000000001
2011-10-22,-0.178636
2011-10-23,-0.263768
2011-10-24,-0.249836
2011-10-25,-0.154732
2011-10-26,-0.13244
2011-10-27,-0.21818400000000002
2011-10-28,-0.240316
2011-10-29,-0.410268
2011-10-30,-0.33902
2011-10-31,-0.024644
2011-11-01,-0.07886
2011-11-02,-0.177816
2011-11-03,-0.18628400000000003
2011-11-04,-0.15912400000000002
2011-11-05,-0.299576
2011-11-06,-0.176256
2011-11-07,-0.324636
2011-11-08,-0.34373600000000004
2011-11-09,-0.255228
2011-11-10,-0.230084
2011-11-11,-0.229892
2011-11-12,-0.22236
2011-11-13,-0.38995199999999997
2011-11-14,-0.230544
2011-11-15,-0.178732
2011-11-16,-0.109224
2011-11-17,-0.294184
2011-11-18,-0.09884400000000002
2011-11-19,-0.31594
2011-11-20,-0.206128
2011-11-21,-0.34205199999999997
2011-11-22,-0.162764
2011-11-23,-0.350852
2011-11-24,-0.25354
2011-11-25,-0.20501999999999998
2011-11-26,-0.369348
2011-11-27,-0.334724
2011-11-28,-0.131524
2011-11-29,-0.184192
2011-11-30,-0.141624
2011-12-01,-0.30578
2011-12-02,-0.24832
2011-12-03,-0.152308
2011-12-04,-0.138536
2011-12-05,-0.302056
2011-12-06,-0.22046400000000002
2011-12-07,-0.225724
2011-12-08,-0.289636
2011-12-09,-0.24180799999999997
2011-12-10,-0.159108
2011-12-11,-0.239544
2011-12-12,-0.19794799999999999
2011-12-13,-0.166132
2011-12-14,-0.39367199999999997
2011-12-15,-0.293856
2011-12-16,-0.2702
2011-12-17,-0.177268
2011-12-18,-0.324016
2011-12-19,-0.315228
2011-12-20,-0.075584
2011-12-21,-0.163372
2011-12-22,-0.36940399999999995
2011-12-23,-0.328168
2011-12-24,-0.27136
2011-12-25,0.021423999999999995
2011-12-26,-0.301732
2011-12-27,-0.24383600000000002
2011-12-28,-0.28750400000000004
2011-12-29,-0.100608
2011-12-30,-0.26351600000000003
2011-12-31,-0.25673999999999997
2012-01-01,-0.189648
2012-01-02,-0.25252800000000003
2012-01-03,-0.11522
2012-01-04,-0.164468
2012-01-05,-0.320708
2012-01-06,-0.36508
2012-01-07,-0.278244
2012-01-08,-0.116656
2012-01-09,-0.116916
2012-01-10,-0.220316
2012-01-11,-0.520204
2012-01-12,-0.256628
2012-01-13,-0.339296
2012-01-14,-0.16404800000000003
2012-01-15,-0.264868
2012-01-16,-0.325388
2012-01-17,-0.226884
2012-01-18,-0.230192
2012-01-19,-0.25704
2012-01-20,-0.242436
2012-01-21,-0.27948
2012-01-22,-0.11167600000000003
2012-01-23,-0.24096399999999998
2012-01-24,-0.262264
2012-01-25,-0.225856
2012-01-26,-0.242944
2012-01-27,-0.388616
2012-01-28,-0.22324000000000002
2012-01-29,-0.24009599999999998
2012-01-30,-0.172672
2012-01-31,-0.23769200000000001
2012-02-01,-0.256584
2012-02-02,-0.15896800000000003
2012-02-03,-0.285276
2012-02-04,-0.193048
2012-02-05,-0.19503199999999998
2012-02-06,-0.332704
2012-02-07,-0.26696000000000003
2012-02-08,-0.033299999999999996
2012-02-09,-0.341808
2012-02-10,-0.20998799999999998
2012-02-11,-0.331476
2012-02-12,-0.306724
2012-02-13,-0.272848
2012-02-14,-0.211844
2012-02-15,-0.333264
2012-02-16,-0.230272
2012-02-17,-0.37974800000000003
2012-02-18,0.039951999999999994
2012-02-19,-0.312576
2012-02-20,-0.14560800000000002
2012-02-21,-0.36029200000000006
2012-02-22,-0.32860799999999996
2012-02-23,-0.185492
2012-02-24,-0.40889200000000003
2012-02-25,-0.20072800000000002
2012-02-26,-0.11808
2012-02-27,-0.23438000000000003
2012-02-28,-0.159692
2012-02-29,-0.23946
2012-03-01,-0.34072800000000003
2012-03-02,-0.21594000000000002
2012-03-03,-0.137828
2012-03-04,-0.33439599999999997
2012-03-05,-0.05723600000000001
2012-03-06,-0.16291599999999998
2012-03-07,-0.3024
2012-03-08,-0.326984
2012-03-09,-0.13902799999999998
2012-03-10,-0.312552
2012-03-11,-0.32864400000000005
2012-03-12,-0.197084
2012-03-13,-0.3295
2012-03-14,-0.25846
2012-03-15,-0.20892
2012-03-16,-0.190432
2012-03-17,-0.151068
2012-03-18,-0.28565999999999997
2012-03-19,-0.187664
2012-03-20,-0.09568
2012-03-21,-0.18264
2012-03-22,-0.36832
2012-03-23,-0.065052
2012-03-24,-0.24250799999999997
2012-03-25,-0.212648
2012-03-26,-0.01675599999999999
2012-03-27,-0.236296
2012-03-28,-0.149648
2012-03-29,-0.311672
2012-03-30,-0.268564
2012-03-31,-0.246724
2012-04-01,-0.0057079999999999995
2012-04-02,-0.09757199999999999
2012-04-03,-0.134108
2012-04-04,-0.2028
2012-04-05,-0.25194
2012-04-06,-0.195736
2012-04-07,-0.027460000000000005
2012-04-08,-0.188872
2012-04-09,-0.21311599999999997
2012-04-10,-0.215464
2012-04-11,-0.176736
2012-04-12,-0.18391199999999996
2012-04-13,-0.269044
2012-04-14,-0.19976
2012-04-15,-0.168764
2012-04-16,-0.33169600000000005
2012-04-17,-0.222508
2012-04-18,-0.273356
2012-04-19,-0.07246799999999999
2012-04-20,-0.157392
2012-04-21,-0.408388
2012-04-22,-0.255916
2012-04-23,-0.177996
2012-04-24,-0.174956
2012-04-25,-0.169648
2012-04-26,-0.19030000000000002
2012-04-27,-0.392372
2012-04-28,-0.289588
2012-04-29,-0.057687999999999996
2012-04-30,-0.195548
2012-05-01,-0.1925
2012-05-02,-0.14619200000000002
2012-05-03,-0.228776
2012-05-04,-0.216568
2012-05-05,-0.273428
2012-05-06,-0.11521200000000001
2012-05-07,-0.080684
2012-05-08,-0.22243200000000002
2012-05-09,-0.089052
2012-05-10,-0.32285600000000003
2012-05-11,-0.110496
2012-05-12,-0.148692
2012-05-13,-0.066588
2012-05-14,-0.187288
2012-05-15,-0.24223199999999998
2012-05-16,-0.317532
2012-05-17,-0.295904
2012-05-18,-0.20460799999999998
2012-05-19,-0.26758400000000004
2012-05-20,-0.234268
2012-05-21,-0.404544
2012-05-22,-0.317184
2012-05-23,-0.28881999999999997
2012-05-24,-0.29354800000000003
2012-05-25,-0.245668
2012-05-26,-0.273904
2012-05-27,-0.28108
2012-05-28,-0.038723999999999995
2012-05-29,-0.279012
2012-05-30,-0.214272
2012-05-31,-0.314228
2012-06-01,-0.444696
2012-06-02,-0.293728
2012-06-03,-0.23782
2012-06-04,-0.270636
2012-06-05,-0.187724
2012-06-06,-0.276796
2012-06-07,-0.31672
2012-06-08,-0.221672
2012-06-09,-0.313012
2012-06-10,-0.24648
2012-06-11,-0.170096
2012-06-12,-0.15816
2012-06-13,-0.14174399999999998
2012-06-14,-0.054528
2012-06-15,-0.16233599999999998
2012-06-16,-0.061135999999999996
2012-06-17,-0.22518000000000002
2012-06-18,-0.208628
2012-06-19,-0.20176000000000002
2012-06-20,-0.15365600000000001
2012-06-21,-0.286168
2012-06-22,-0.254116
2012-06-23,-0.200064
2012-06-24,-0.14380400000000002
2012-06-25,-0.133124
2012-06-26,-0.322968
2012-06-27,-0.26356
2012-06-28,-0.218496
2012-06-29,-0.27101600000000003
2012-06-30,-0.09588
2012-07-01,-0.267884
2012-07-02,-0.16267600000000002
2012-07-03,-0.348872
2012-07-04,-0.08772
2012-07-05,-0.11411199999999999
2012-07-06,-0.23381999999999997
2012-07-07,-0.339212
2012-07-08,-0.236236
2012-07-09,-0.212728
2012-07-10,-0.180396
2012-07-11,-0.252868
2012-07-12,-0.189372
2012-07-13,-0.278676
2012-07-14,-0.245236
2012-07-15,-0.35853999999999997
2012-07-16,-0.243216
2012-07-17,-0.332096
2012-07-18,-0.197992
2012-07-19,-0.11929600000000001
2012-07-20,-0.21493600000000002
2012-07-21,-0.19084
2012-07-22,-0.240704
2012-07-23,-0.280212
2012-07-24,-0.29715199999999997
2012-07-25,-0.19442
2012-07-26,-0.41497999999999996
2012-07-27,-0.075504
2012-07-28,-0.413712
2012-07-29,-0.255824
2012-07-30,-0.314292
2012-07-31,-0.261044
2012-08-01,-0.23898400000000003
2012-08-02,-0.1809
2012-08-03,-0.209236
2012-08-04,-0.269208
2012-08-05,-0.258448
2012-08-06,-0.259956
2012-08-07,-0.266064
2012-08-08,-0.31292000000000003
2012-08-09,-0.260768
2012-08-10,-0.256812
2012-08-11,-0.255012
2012-08-12,-0.287324
2012-08-13,-0.16079999999999997
2012-08-14,-0.313092
2012-08-15,-0.18014
2012-08-16,-0.29478000000000004
2012-08-17,-0.39671599999999996
2012-08-18,-0.416288
2012-08-19,-0.23894400000000002
2012-08-20,-0.33062800000000003
2012-08-21,-0.248524
2012-08-22,-0.303864
2012-08-23,-0.162056
2012-08-24,-0.35644800000000004
2012-08-25,-0.234316
2012-08-26,-0.528072
2012-08-27,-0.31880400000000003
2012-08-28,-0.290624
2012-08-29,-0.09325599999999999
2012-08-30,-0.398244
2012-08-31,-0.199432
2012-09-01,-0.06146
2012-09-02,-0.192044
2012-09-03,-0.287316
2012-09-04,-0.20314
2012-09-05,-0.309448
2012-09-06,-0.307908
2012-09-07,-0.205456
2012-09-08,-0.122852
2012-09-09,-0.14386400000000002
2012-09-10,-0.23403600000000002
2012-09-11,-0.18298000000000003
2012-09-12,-0.384028
2012-09-13,-0.21380400000000002
2012-09-14,-0.228324
2012-09-15,-0.467212
2012-09-16,-0.36656800000000006
2012-09-17,-0.381264
2012-09-18,-0.111288
2012-09-19,-0.19142
2012-09-20,-0.33861600000000003
2012-09-21,-0.403752
2012-09-22,-0.4003
2012-09-23,-0.33393999999999996
2012-09-24,-0.3246
2012-09-25,-0.154444
2012-09-26,-0.254916
2012-09-27,-0.179904
2012-09-28,-0.07558
2012-09-29,-0.251876
2012-09-30,-0.46584400000000004
2012-10-01,-0.309464
2012-10-02,-0.197412
2012-10-03,-0.307912
2012-10-04,-0.17081599999999997
2012-10-05,-0.18719999999999998
2012-10-06,-0.249072
2012-10-07,0.034124
2012-10-08,-0.09020800000000001
2012-10-09,-0.250272
2012-10-10,-0.357716
2012-10-11,-0.430368
2012-10-12,-0.152064
2012-10-13,-0.211772
2012-10-14,-0.345108
2012-10-15,-0.226436
2012-10-16,-0.257932
2012-10-17,-0.257304
2012-10-18,-0.21538000000000002
2012-10-19,-0.148424
2012-10-20,-0.1642
2012-10-21,-0.26868400000000003
2012-10-22,-0.297804
2012-10-23,-0.250772
2012-10-24,-0.33705199999999996
2012-10-25,-0.34254399999999996
2012-10-26,-0.19668400000000003
2012-10-27,-0.106004
2012-10-28,-0.35739200000000004
2012-10-29,-0.260916
2012-10-30,-0.16128399999999998
2012-10-31,-0.23896
2012-11-01,-0.327044
2012-11-02,-0.264068
2012-11-03,-0.402984
2012-11-04,-0.41194400000000003
2012-11-05,-0.20344
2012-11-06,-0.114128
2012-11-07,-0.04476000000000001
2012-11-08,-0.209736
2012-11-09,-0.265148
2012-11-10,-0.40706000000000003
2012-11-11,-0.13388
2012-11-12,-0.313064
2012-11-13,-0.23168799999999998
2012-11-14,-0.30519999999999997
2012-11-15,-0.34267200000000003
2012-11-16,-0.263492
2012-11-17,-0.21912800000000002
2012-11-18,-0.17254000000000003
2012-11-19,-0.46084800000000004
2012-11-20,-0.2808
2012-11-21,-0.291764
2012-11-22,-0.25364000000000003
2012-11-23,-0.349344
2012-11-24,-0.18973199999999998
2012-11-25,-0.208492
2012-11-26,-0.301724
2012-11-27,-0.23546
2012-11-28,-0.24427600000000002
2012-11-29,-0.226752
2012-11-30,-0.21467199999999997
2012-12-01,-0.185828
2012-12-02,-0.22529600000000002
2012-12-03,-0.289224
2012-12-04,-0.275216
2012-12-05,-0.34449199999999996
2012-12-06,-0.331356
2012-12-07,-0.20688000000000004
2012-12-08,-0.156832
2012-12-09,-0.20568799999999998
2012-12-10,-0.363228
2012-12-11,-0.286828
2012-12-12,-0.10300000000000001
2012-12-13,-0.25974
2012-12-14,-0.23284000000000002
2012-12-15,-0.196248
2012-12-16,-0.049611999999999996
2012-12-17,-0.265824
2012-12-18,-0.17839200000000002
2012-12-19,-0.360768
2012-12-20,-0.413804
2012-12-21,-0.16714400000000001
2012-12-22,-0.19323999999999997
2012-12-23,-0.18276400000000004
2012-12-24,-0.34275599999999995
2012-12-25,-0.32340800000000003
2012-12-26,-0.253252
2012-12-27,-0.213844
2012-12-28,-0.246672
2012-12-29,-0.308124
2012-12-30,-0.318312
2012-12-31,-0.28826799999999997
2013-01-01,-0.29365199999999997
2013-01-02,-0.33202
2013-01-03,-0.254364
2013-01-04,-0.335036
2013-01-05,-0.327204
2013-01-06,-0.318904
2013-01-07,-0.226172
2013-01-08,-0.20590399999999998
2013-01-09,-0.315556
2013-01-10,-0.231956
2013-01-11,-0.203876
2013-01-12,-0.222648
2013-01-13,-0.132632
2013-01-14,-0.19866
2013-01-15,-0.295528
2013-01-16,-0.175748
2013-01-17,-0.23592
2013-01-18,-0.156388
2013-01-19,-0.09917999999999999
2013-01-20,-0.227776
2013-01-21,-0.232376
2013-01-22,-0.16954
2013-01-23,-0.267864
2013-01-24,-0.283708
2013-01-25,-0.20679999999999998
2013-01-26,-0.158976
2013-01-27,-0.23720000000000002
2013-01-28,-0.19108
2013-01-29,-0.1523
2013-01-30,-0.21860799999999997
2013-01-31,-0.181232
2013-02-01,-0.177672
2013-02-02,-0.23070000000000002
2013-02-03,-0.144828
2013-02-04,-0.138488
2013-02-05,-0.27064
2013-02-06,-0.279124
2013-02-07,-0.029752
2013-02-08,-0.427256
2013-02-09,-0.274916
2013-02-10,-0.321164
2013-02-11,-0.06650400000000001
2013-02-12,-0.19455199999999997
2013-02-13,-0.18624000000000002
2013-02-14,-0.379672
2013-02-15,-0.25223599999999996
2013-02-16,-0.067184
2013-02-17,-0.25074799999999997
2013-02-18,-0.26788
2013-02-19,-0.07753199999999999
2013-02-20,-0.261028
2013-02-21,-0.294824
2013-02-22,-0.277764
2013-02-23,-0.179708
2013-02-24,-0.263984
2013-02-25,-0.16420400000000002
2013-02-26,-0.252052
2013-02-27,-0.371552
2013-02-28,-0.25336400000000003
2013-03-01,-0.22408
2013-03-02,-0.318596
2013-03-03,-0.24963999999999997
2013-03-04,-0.002339999999999993
2013-03-05,-0.382988
2013-03-06,-0.149388
2013-03-07,-0.13989200000000002
2013-03-08,-0.191752
2013-03-09,-0.17356000000000002
2013-03-10,-0.316948
2013-03-11,-0.31918399999999997
2013-03-12,-0.272528
2013-03-13,-0.20974399999999999
2013-03-14,0.04971999999999999
2013-03-15,-0.198244
2013-03-16,-0.231648
2013-03-17,-0.199404
2013-03-18,-0.30298400000000003
2013-03-19,-0.28255600000000003
2013-03-20,-0.302616
2013-03-21,-0.255252
2013-03-22,-0.19750800000000002
2013-03-23,-0.23997999999999997
2013-03-24,-0.35635599999999995
2013-03-25,-0.157916
2013-03-26,-0.228568
2013-03-27,-0.165716
2013-03-28,-0.21752
2013-03-29,-0.234204
2013-03-30,-0.310164
2013-03-31,-0.20724399999999998
2013-04-01,-0.272268
2013-04-02,-0.28422000000000003
2013-04-03,-0.18945599999999999
2013-04-04,-0.21778399999999998
2013-04-05,-0.145652
2013-04-06,-0.255892
2013-04-07,-0.41468000000000005
2013-04-08,-0.169456
2013-04-09,-0.19830399999999998
2013-04-10,-0.085676
2013-04-11,-0.14057599999999998
2013-04-12,-0.06320400000000001
2013-04-13,-0.127436
2013-04-14,-0.18896000000000002
2013-04-15,-0.14822000000000002
2013-04-16,-0.290152
2013-04-17,-0.239556
2013-04-18,-0.246408
2013-04-19,-0.07323600000000001
2013-04-20,-0.28110799999999997
2013-04-21,-0.196004
2013-04-22,-0.279072
2013-04-23,-0.311324
2013-04-24,-0.191616
2013-04-25,-0.18063600000000002
2013-04-26,-0.361988
2013-04-27,-0.299484
2013-04-28,-0.379624
2013-04-29,-0.371012
2013-04-30,-0.140144
2013-05-01,-0.182252
2013-05-02,-0.346816
2013-05-03,-0.22399999999999998
2013-05-04,-0.314648
2013-05-05,-0.173108
2013-05-06,-0.25876
2013-05-07,-0.259888
2013-05-08,-0.19602
2013-05-09,-0.31286
2013-05-10,-0.16738399999999998
2013-05-11,-0.29277200000000003
2013-05-12,-0.270376
2013-05-13,-0.38946
2013-05-14,-0.129132
2013-05-15,-0.222272
2013-05-16,-0.292592
2013-05-17,-0.348532
2013-05-18,-0.16628800000000002
2013-05-19,-0.1779
2013-05-20,-0.14216
2013-05-21,-0.086888
2013-05-22,-0.272428
2013-05-23,-0.38325200000000004
2013-05-24,-0.145908
2013-05-25,-0.35458
2013-05-26,-0.387048
2013-05-27,-0.27316
2013-05-28,-0.3796
2013-05-29,-0.176404
2013-05-30,-0.35733200000000004
2013-05-31,-0.19837600000000002
2013-06-01,-0.123396
2013-06-02,-0.251144
2013-06-03,-0.40678
2013-06-04,-0.078628
2013-06-05,-0.28512
2013-06-06,-0.226936
2013-06-07,-0.12237199999999998
2013-06-08,-0.113216
2013-06-09,-0.25447600000000004
2013-06-10,-0.03488000000000001
2013-06-11,-0.035416
2013-06-12,-0.29133200000000004
2013-06-13,-0.087836
2013-06-14,-0.199544
2013-06-15,-0.206568
2013-06-16,-0.215732
2013-06-17,-0.165068
2013-06-18,-0.27402
2013-06-19,-0.26624
2013-06-20,-0.198032
2013-06-21,-0.23235999999999998
2013-06-22,-0.29056
2013-06-23,-0.23860800000000001
2013-06-24,-0.29038
2013-06-25,-0.142468
2013-06-26,-0.076628
2013-06-27,-0.098308
2013-06-28,-0.22654400000000002
2013-06-29,-0.290552
2013-06-30,-0.154364
2013-07-01,-0.04920000000000001
2013-07-02,-0.20715599999999998
2013-07-03,-0.14858
2013-07-04,-0.091424
2013-07-05,-0.051232
2013-07-06,-0.182272
2013-07-07,-0.17644400000000002
2013-07-08,-0.19299599999999997
2013-07-09,-0.11686400000000001
2013-07-10,-0.332132
2013-07-11,-0.198484
2013-07-12,0.001871999999999998
2013-07-13,-0.312512
2013-07-14,-0.203156
2013-07-15,-0.06312
2013-07-16,-0.191132
2013-07-17,-0.311812
2013-07-18,-0.36796799999999996
2013-07-19,-0.29120799999999997
2013-07-20,-0.320096
2013-07-21,-0.280136
2013-07-22,-0.320004
2013-07-23,-0.249544
2013-07-24,-0.410468
2013-07-25,-0.234568
2013-07-26,-0.22364
2013-07-27,-0.32095599999999996
2013-07-28,-0.414672
2013-07-29,-0.335124
2013-07-30,-0.370796
2013-07-31,-0.135296
2013-08-01,-0.23115200000000002
2013-08-02,-0.11418800000000001
2013-08-03,-0.29499200000000003
2013-08-04,0.01664
2013-08-05,-0.237888
2013-08-06,-0.128272
2013-08-07,-0.241696
2013-08-08,-0.173668
2013-08-09,-0.15092
2013-08-10,-0.251068
2013-08-11,-0.14558400000000002
2013-08-12,-0.191448
2013-08-13,-0.265928
2013-08-14,-0.23351599999999997
2013-08-15,-0.359548
2013-08-16,-0.10978
2013-08-17,-0.09215200000000001
2013-08-18,-0.334168
2013-08-19,-0.308512
2013-08-20,-0.32832
2013-08-21,-0.36243200000000003
2013-08-22,-0.316776
2013-08-23,-0.340208
2013-08-24,-0.129224
2013-08-25,-0.260076
2013-08-26,-0.224912
2013-08-27,-0.210316
2013-08-28,-0.100928
2013-08-29,-0.257384
2013-08-30,-0.191084
2013-08-31,-0.36406800000000006
2013-09-01,-0.132752
2013-09-02,-0.28126
2013-09-03,-0.09466399999999998
2013-09-04,-0.19232
2013-09-05,-0.22778400000000001
2013-09-06,-0.160736
2013-09-07,-0.1954
2013-09-08,-0.271296
2013-09-09,-0.260232
2013-09-10,-0.28887599999999997
2013-09-11,-0.114384
2013-09-12,-0.12382
2013-09-13,-0.372292
2013-09-14,-0.215532
2013-09-15,-0.17148000000000002
2013-09-16,-0.12265599999999999
2013-09-17,-0.403024
2013-09-18,-0.1165
2013-09-19,-0.263796
2013-09-20,-0.269864
2013-09-21,-0.288524
2013-09-22,-0.334124
2013-09-23,-0.443676
2013-09-24,-0.34055599999999997
2013-09-25,-0.2075
2013-09-26,-0.11820800000000001
2013-09-27,-0.07694
2013-09-28,-0.138776
2013-09-29,-0.26934
2013-09-30,-0.273176
2013-10-01,-0.19626800000000003
2013-10-02,-0.363672
2013-10-03,-0.18693200000000001
2013-10-04,-0.24114000000000002
2013-10-05,-0.19064
2013-10-06,-0.143496
2013-10-07,-0.198704
2013-10-08,0.06952799999999999
2013-10-09,-0.23632799999999998
2013-10-10,-0.040972
2013-10-11,-0.178348
2013-10-12,-0.08405599999999999
2013-10-13,-0.068168
2013-10-14,-0.040999999999999995
2013-10-15,-0.034460000000000005
2013-10-16,-0.179096
2013-10-17,-0.238552
2013-10-18,-0.456552
2013-10-19,-0.301368
2013-10-20,-0.360552
2013-10-21,-0.142612
